id,message_mode,user_id,read_status,added_date
189127,2,72694,0,15/10/2018 18:15
189130,1,72971,0,15/10/2018 18:54
189134,2,72696,0,15/10/2018 19:00
189135,2,72697,0,15/10/2018 19:00
189140,2,72701,0,15/10/2018 19:15
189149,2,72277,0,15/10/2018 19:45
189151,2,72704,0,15/10/2018 19:45
189152,2,72705,0,15/10/2018 19:45
189158,5,72740,0,15/10/2018 20:15
189160,1,72982,0,15/10/2018 20:26
189161,2,72280,0,15/10/2018 20:30
189165,1,72984,0,15/10/2018 20:37
189168,2,72283,0,15/10/2018 21:15
189171,2,72284,0,15/10/2018 21:45
189173,2,72711,0,15/10/2018 21:45
189177,2,72714,0,15/10/2018 22:00
189184,1,72990,1,15/10/2018 22:48
189188,2,72293,0,15/10/2018 23:00
189189,2,72718,0,15/10/2018 23:00
189193,5,72817,0,15/10/2018 23:15
189197,2,72297,0,15/10/2018 23:30
189199,2,72299,0,15/10/2018 23:30
189208,5,72830,0,16/10/2018 0:15
189213,2,72304,0,16/10/2018 0:30
189220,5,72924,0,16/10/2018 0:45
189223,1,73008,0,16/10/2018 0:59
189226,1,73009,0,16/10/2018 1:03
189231,2,72308,0,16/10/2018 1:30
189233,2,72726,0,16/10/2018 1:30
189237,2,72729,0,16/10/2018 1:45
189241,2,72312,0,16/10/2018 2:00
189243,2,72731,1,16/10/2018 2:00
189245,2,72313,0,16/10/2018 2:15
189247,2,72735,0,16/10/2018 2:15
189249,2,72737,0,16/10/2018 2:15
189254,1,73015,0,16/10/2018 2:53
189257,2,72740,0,16/10/2018 3:00
189260,2,72317,0,16/10/2018 3:15
189262,2,72742,0,16/10/2018 3:30
189263,2,72743,0,16/10/2018 3:30
189267,2,72319,0,16/10/2018 3:45
189273,5,72763,0,16/10/2018 4:00
189279,2,72748,0,16/10/2018 4:45
189284,1,73024,0,16/10/2018 5:13
189287,5,72941,0,16/10/2018 5:15
189289,1,73026,0,16/10/2018 5:33
189297,1,73030,0,16/10/2018 5:55
189298,2,72333,0,16/10/2018 6:00
189299,2,72753,0,16/10/2018 6:00
189310,1,73036,0,16/10/2018 7:32
189313,1,73041,0,16/10/2018 8:07
189319,2,72343,0,16/10/2018 9:00
189327,2,72760,0,16/10/2018 9:30
189330,1,73045,1,16/10/2018 9:56
189333,2,72763,0,16/10/2018 10:30
189336,5,72731,1,16/10/2018 11:15
189341,2,72353,0,16/10/2018 12:15
189346,1,73049,0,16/10/2018 12:46
189348,2,72355,0,16/10/2018 13:30
189349,2,72767,0,16/10/2018 13:30
189350,2,72768,0,16/10/2018 13:45
189352,5,72718,0,16/10/2018 13:45
189354,2,72356,0,16/10/2018 14:15
189356,1,73054,1,16/10/2018 14:19
189363,5,72979,0,16/10/2018 15:00
189364,2,72360,0,16/10/2018 15:15
189365,2,72361,0,16/10/2018 15:15
189369,2,72774,0,16/10/2018 15:45
189371,2,72776,0,16/10/2018 15:45
189372,1,73056,0,16/10/2018 15:53
189376,3,72524,0,16/10/2018 16:45
189383,2,72783,0,16/10/2018 17:15
189388,2,72365,0,16/10/2018 17:45
189391,5,72988,0,16/10/2018 17:45
189392,2,72367,0,16/10/2018 18:00
189396,2,72370,0,16/10/2018 18:15
189408,1,73062,0,16/10/2018 18:45
189410,2,72377,0,16/10/2018 19:00
189411,2,72788,0,16/10/2018 19:00
189414,5,72857,1,16/10/2018 19:00
189418,2,72790,0,16/10/2018 19:15
189429,5,59186,0,16/10/2018 20:00
189433,2,72385,0,16/10/2018 20:15
189434,2,72386,0,16/10/2018 20:15
189444,2,72798,0,16/10/2018 20:45
189446,1,73072,0,16/10/2018 20:46
189455,2,72394,0,16/10/2018 21:15
189458,2,72396,0,16/10/2018 21:30
189459,2,72800,0,16/10/2018 21:30
189460,2,72801,0,16/10/2018 21:30
189462,2,72397,0,16/10/2018 21:45
189463,2,72398,0,16/10/2018 21:45
189467,1,73082,0,16/10/2018 21:55
189468,2,72401,0,16/10/2018 22:00
189470,2,72402,0,16/10/2018 22:15
189471,2,72403,0,16/10/2018 22:15
189472,2,72404,0,16/10/2018 22:15
189473,2,72405,0,16/10/2018 22:15
189474,2,72803,0,16/10/2018 22:15
189476,5,70575,0,16/10/2018 22:15
189477,1,73084,1,16/10/2018 22:15
189484,1,73089,0,16/10/2018 22:47
189488,2,72807,0,16/10/2018 23:00
189492,2,72808,0,17/10/2018 0:00
189495,2,72811,0,17/10/2018 0:00
189498,1,73097,0,17/10/2018 0:02
189501,2,72410,0,17/10/2018 0:30
189505,5,73026,0,17/10/2018 0:30
189507,2,72412,0,17/10/2018 0:45
189508,2,72413,0,17/10/2018 0:45
189509,2,72817,0,17/10/2018 0:45
189529,2,72825,0,17/10/2018 2:15
189531,1,73105,1,17/10/2018 2:27
189534,2,72426,0,17/10/2018 2:30
189537,2,72826,0,17/10/2018 2:45
189542,2,72431,0,17/10/2018 3:00
189546,2,72434,0,17/10/2018 3:30
189548,2,72828,0,17/10/2018 3:45
189550,2,72829,0,17/10/2018 4:00
189551,2,72830,0,17/10/2018 4:00
189556,2,72438,0,17/10/2018 4:30
189557,2,72439,0,17/10/2018 4:30
189559,1,73112,0,17/10/2018 4:30
189560,1,73113,0,17/10/2018 4:31
189565,2,72834,0,17/10/2018 4:45
189570,2,72837,0,17/10/2018 5:00
189579,5,72680,0,17/10/2018 5:30
189585,5,73045,0,17/10/2018 5:45
189587,1,73120,0,17/10/2018 5:52
189589,2,72445,0,17/10/2018 6:00
189597,2,72450,0,17/10/2018 6:15
189599,2,72848,0,17/10/2018 6:15
189601,5,72265,0,17/10/2018 6:15
189607,2,72456,0,17/10/2018 7:15
189610,2,72851,0,17/10/2018 7:30
189611,2,72459,0,17/10/2018 7:45
189612,2,72852,0,17/10/2018 7:45
189617,2,72461,0,17/10/2018 8:00
189621,1,73135,0,17/10/2018 8:34
189627,2,72466,0,17/10/2018 9:45
189629,2,72857,0,17/10/2018 9:45
189634,5,72731,0,17/10/2018 10:45
189637,2,72859,0,17/10/2018 11:45
189641,2,72469,0,17/10/2018 12:30
189642,2,72862,0,17/10/2018 12:45
189644,2,72470,0,17/10/2018 13:00
189645,2,72471,0,17/10/2018 13:00
189649,1,73150,0,17/10/2018 13:26
189656,2,72476,0,17/10/2018 14:15
189658,2,72478,0,17/10/2018 14:15
189666,2,72481,0,17/10/2018 16:00
189673,2,72871,0,17/10/2018 16:45
189675,2,72872,0,17/10/2018 17:00
189678,2,72875,0,17/10/2018 17:15
189680,2,72484,0,17/10/2018 17:30
189683,5,73086,0,17/10/2018 17:45
189689,2,72878,0,17/10/2018 18:30
189692,2,72881,0,17/10/2018 18:45
189693,2,72882,0,17/10/2018 18:45
189694,5,72857,0,17/10/2018 18:45
189697,2,72882,0,17/10/2018 19:00
189707,2,72492,0,17/10/2018 19:30
189709,1,73173,0,17/10/2018 19:35
189714,2,72886,0,17/10/2018 20:00
189715,5,73097,0,17/10/2018 20:00
189720,2,72888,0,17/10/2018 20:15
189721,2,72889,0,17/10/2018 20:15
189722,2,72497,0,17/10/2018 20:30
189724,1,73177,0,17/10/2018 20:30
189732,2,72500,0,17/10/2018 21:15
189736,2,72895,0,17/10/2018 21:30
189740,1,73185,0,17/10/2018 21:53
189742,2,72898,0,17/10/2018 22:00
189747,2,72504,0,17/10/2018 22:30
189749,1,73187,0,17/10/2018 22:40
189752,1,73188,0,17/10/2018 22:46
189756,1,73190,0,17/10/2018 23:00
189758,1,73192,0,17/10/2018 23:14
189763,2,72506,0,17/10/2018 23:30
189770,2,72509,0,18/10/2018 0:00
189773,2,72909,0,18/10/2018 0:00
189774,1,73197,0,18/10/2018 0:06
189788,2,72513,0,18/10/2018 0:45
189789,2,72912,0,18/10/2018 0:45
189795,2,72916,0,18/10/2018 1:00
189798,2,72917,0,18/10/2018 1:15
189799,2,72918,0,18/10/2018 1:15
189801,2,72516,0,18/10/2018 1:30
189806,2,72520,0,18/10/2018 2:00
189817,2,72525,0,18/10/2018 3:00
189818,5,73041,0,18/10/2018 3:00
189823,2,72529,0,18/10/2018 3:15
189826,1,73217,1,18/10/2018 3:21
189831,2,72924,0,18/10/2018 3:45
189834,2,72926,0,18/10/2018 4:00
189835,1,73223,0,18/10/2018 4:12
189841,1,73224,0,18/10/2018 4:18
189842,2,72538,0,18/10/2018 4:30
189843,2,72539,0,18/10/2018 4:30
189845,1,73226,1,18/10/2018 4:44
189856,2,72543,0,18/10/2018 5:45
189863,1,73239,0,18/10/2018 6:52
189869,2,72548,0,18/10/2018 7:30
189870,1,73244,0,18/10/2018 7:40
189872,2,72550,0,18/10/2018 7:45
189875,2,72937,1,18/10/2018 7:45
189876,2,72938,0,18/10/2018 8:15
189879,2,72939,0,18/10/2018 8:30
189881,1,73251,0,18/10/2018 8:39
189888,2,72556,0,18/10/2018 9:30
189890,2,72941,0,18/10/2018 9:30
189891,2,72558,0,18/10/2018 9:45
189892,5,73107,0,18/10/2018 9:45
189894,2,72942,0,18/10/2018 10:45
189902,2,72945,0,18/10/2018 13:00
189910,2,72948,0,18/10/2018 13:45
189912,2,72565,0,18/10/2018 14:00
189919,1,73259,0,18/10/2018 15:12
189920,2,72950,0,18/10/2018 15:15
189924,2,72953,0,18/10/2018 15:30
189931,2,72576,0,18/10/2018 16:00
189934,2,72957,0,18/10/2018 16:00
189951,1,73266,0,18/10/2018 17:59
189956,5,73137,0,18/10/2018 18:15
189963,1,73271,0,18/10/2018 18:55
189965,2,72971,0,18/10/2018 19:00
189974,2,72587,0,18/10/2018 19:30
189976,5,39258,1,18/10/2018 19:30
189981,2,72977,0,18/10/2018 19:45
189983,2,72591,0,18/10/2018 20:00
189984,2,72979,0,18/10/2018 20:00
189990,2,72594,0,18/10/2018 20:30
189993,2,72982,0,18/10/2018 20:30
189994,5,72997,0,18/10/2018 20:30
189998,2,72984,0,18/10/2018 20:45
190002,1,73282,0,18/10/2018 21:02
190003,1,73283,0,18/10/2018 21:05
190007,2,72598,0,18/10/2018 21:30
190011,2,72600,0,18/10/2018 21:45
190013,2,72602,0,18/10/2018 21:45
190017,2,72988,0,18/10/2018 22:00
190025,2,72608,0,18/10/2018 22:30
190027,2,72610,0,18/10/2018 22:30
190028,4,72610,0,18/10/2018 22:30
190029,2,72611,0,18/10/2018 22:45
190031,2,72612,0,18/10/2018 23:00
190033,2,72990,0,18/10/2018 23:00
190041,1,73295,0,18/10/2018 23:35
190049,2,72616,0,19/10/2018 0:30
190051,2,72996,0,19/10/2018 0:30
190052,2,72997,0,19/10/2018 0:30
190059,2,72621,0,19/10/2018 0:45
190061,2,73002,0,19/10/2018 0:45
190070,2,73008,0,19/10/2018 1:00
190077,2,73009,0,19/10/2018 1:15
190082,2,72630,0,19/10/2018 1:45
190096,1,73309,1,19/10/2018 2:27
190099,2,72640,0,19/10/2018 2:30
190102,2,73014,0,19/10/2018 2:45
190104,2,72641,0,19/10/2018 3:00
190106,2,72643,0,19/10/2018 3:00
190107,2,73015,0,19/10/2018 3:00
190113,1,73312,0,19/10/2018 3:31
190114,2,73017,0,19/10/2018 3:45
190121,2,72650,0,19/10/2018 4:15
190129,2,72653,0,19/10/2018 5:00
190132,2,73024,0,19/10/2018 5:15
190139,2,73026,0,19/10/2018 5:45
190143,2,73030,0,19/10/2018 6:00
190152,2,73033,0,19/10/2018 7:00
190155,2,72662,0,19/10/2018 7:30
190157,2,72663,0,19/10/2018 7:45
190158,2,73036,0,19/10/2018 7:45
190162,2,72664,0,19/10/2018 8:00
190164,2,72666,0,19/10/2018 8:15
190168,2,73041,0,19/10/2018 8:15
190169,2,73042,0,19/10/2018 8:15
190174,2,72670,0,19/10/2018 8:45
190180,2,72674,0,19/10/2018 10:00
190181,2,73045,0,19/10/2018 10:00
190185,5,73223,0,19/10/2018 10:15
190186,2,72676,0,19/10/2018 10:30
190187,2,72677,0,19/10/2018 10:30
190194,2,73047,0,19/10/2018 11:45
190195,2,72680,0,19/10/2018 12:30
190200,2,73049,0,19/10/2018 13:00
190203,2,72683,0,19/10/2018 13:30
190211,2,72685,0,19/10/2018 14:30
190213,2,73054,0,19/10/2018 14:30
190223,1,73347,0,19/10/2018 15:31
190224,2,73056,0,19/10/2018 16:00
190229,2,72692,0,19/10/2018 16:45
190232,1,73351,0,19/10/2018 17:15
190239,2,72694,0,19/10/2018 18:15
190248,2,72696,0,19/10/2018 19:00
190249,2,72697,0,19/10/2018 19:00
190250,2,73062,0,19/10/2018 19:00
190255,2,72701,0,19/10/2018 19:15
190263,2,72704,0,19/10/2018 19:45
190264,2,72705,0,19/10/2018 19:45
190276,1,73368,0,19/10/2018 20:43
190279,1,73369,0,19/10/2018 20:52
190281,2,73072,0,19/10/2018 21:00
190289,5,73206,0,19/10/2018 21:15
190292,5,73282,0,19/10/2018 21:30
190293,2,72711,0,19/10/2018 21:45
190296,2,73080,0,19/10/2018 21:45
190299,1,73372,0,19/10/2018 21:55
190301,2,72714,0,19/10/2018 22:00
190302,2,73082,0,19/10/2018 22:00
190309,2,73084,0,19/10/2018 22:30
190311,2,73086,0,19/10/2018 22:30
190314,2,72718,0,19/10/2018 23:00
190315,2,73089,0,19/10/2018 23:00
190331,2,73097,0,20/10/2018 0:15
190333,5,73246,0,20/10/2018 0:15
190338,1,73382,0,20/10/2018 1:05
190342,2,72726,0,20/10/2018 1:30
190348,2,72729,0,20/10/2018 1:45
190351,2,72731,0,20/10/2018 2:00
190358,2,72735,0,20/10/2018 2:15
190360,2,72737,0,20/10/2018 2:15
190367,2,73105,0,20/10/2018 2:30
190370,2,72740,0,20/10/2018 3:00
190373,1,73397,0,20/10/2018 3:21
190374,2,72742,0,20/10/2018 3:30
190375,2,72743,0,20/10/2018 3:30
190378,2,73107,0,20/10/2018 3:30
190379,1,73398,0,20/10/2018 3:30
190387,2,72748,0,20/10/2018 4:45
190389,2,73112,0,20/10/2018 4:45
190390,2,73113,0,20/10/2018 4:45
190391,2,73114,0,20/10/2018 5:00
190403,2,72753,0,20/10/2018 6:00
190406,2,73120,0,20/10/2018 6:00
190428,2,73135,0,20/10/2018 8:45
190435,2,72760,0,20/10/2018 9:30
190438,2,73137,0,20/10/2018 9:45
190439,2,73138,0,20/10/2018 9:45
190440,5,73334,0,20/10/2018 10:00
190443,2,72763,0,20/10/2018 10:30
190445,1,73415,0,20/10/2018 10:40
190453,5,73347,0,20/10/2018 11:45
190462,1,73419,1,20/10/2018 13:12
190463,1,73420,0,20/10/2018 13:17
190464,2,72767,0,20/10/2018 13:30
190466,2,73150,0,20/10/2018 13:30
190469,2,72768,0,20/10/2018 13:45
190477,2,73154,0,20/10/2018 14:45
190482,2,72774,0,20/10/2018 15:45
190484,2,72776,0,20/10/2018 15:45
190497,5,72760,0,20/10/2018 17:00
190500,2,72783,0,20/10/2018 17:15
190511,5,73372,0,20/10/2018 18:30
190515,2,72788,0,20/10/2018 19:00
190519,2,72790,0,20/10/2018 19:15
190525,1,73435,0,20/10/2018 19:34
190530,2,73173,0,20/10/2018 19:45
190539,2,72798,0,20/10/2018 20:45
190540,2,73177,0,20/10/2018 20:45
190544,5,73388,0,20/10/2018 21:00
190545,2,72800,0,20/10/2018 21:30
190546,2,72801,0,20/10/2018 21:30
190554,1,73445,0,20/10/2018 21:56
190557,2,73185,0,20/10/2018 22:00
190558,2,72803,0,20/10/2018 22:15
190563,5,73309,1,20/10/2018 22:30
190564,1,73448,0,20/10/2018 22:31
190566,2,73187,0,20/10/2018 22:45
190567,2,72807,0,20/10/2018 23:00
190568,2,73188,0,20/10/2018 23:00
190570,2,73190,0,20/10/2018 23:15
190572,2,73192,0,20/10/2018 23:15
190580,2,72808,0,21/10/2018 0:00
190583,2,72811,0,21/10/2018 0:00
190590,2,73197,0,21/10/2018 0:15
190596,2,72817,0,21/10/2018 0:45
190603,1,73463,0,21/10/2018 1:00
190604,1,73464,1,21/10/2018 1:00
190610,2,73206,0,21/10/2018 1:45
190615,2,72825,0,21/10/2018 2:15
190618,2,72826,0,21/10/2018 2:45
190623,2,73213,0,21/10/2018 3:00
190629,2,73217,0,21/10/2018 3:30
190630,2,72828,0,21/10/2018 3:45
190631,2,73218,0,21/10/2018 3:45
190634,2,72829,0,21/10/2018 4:00
190635,2,72830,0,21/10/2018 4:00
190638,2,73221,0,21/10/2018 4:15
190640,2,73223,0,21/10/2018 4:15
190642,2,73224,0,21/10/2018 4:30
190645,2,72834,0,21/10/2018 4:45
190648,2,73226,0,21/10/2018 4:45
190650,2,72837,0,21/10/2018 5:00
190654,2,73230,0,21/10/2018 5:00
190672,1,73487,0,21/10/2018 6:09
190673,1,73488,1,21/10/2018 6:12
190674,2,72848,0,21/10/2018 6:15
190678,2,73237,0,21/10/2018 6:30
190683,2,73239,0,21/10/2018 7:00
190687,2,72851,0,21/10/2018 7:30
190688,2,73241,0,21/10/2018 7:30
190689,2,72852,0,21/10/2018 7:45
190694,2,73244,0,21/10/2018 7:45
190696,2,73245,0,21/10/2018 8:00
190697,2,73246,0,21/10/2018 8:15
190701,1,73495,0,21/10/2018 8:23
190702,2,73250,0,21/10/2018 8:30
190703,2,73251,0,21/10/2018 8:45
190705,5,73420,0,21/10/2018 9:00
190709,2,72857,0,21/10/2018 9:45
190711,5,71890,0,21/10/2018 10:00
190713,1,73500,1,21/10/2018 10:41
190714,1,73501,0,21/10/2018 11:35
190715,2,72859,0,21/10/2018 11:45
190720,2,72862,0,21/10/2018 12:45
190723,2,73256,0,21/10/2018 13:30
190730,5,73213,0,21/10/2018 14:45
190732,2,73259,0,21/10/2018 15:15
190740,2,72871,0,21/10/2018 16:45
190741,2,72872,0,21/10/2018 17:00
190744,2,72875,0,21/10/2018 17:15
190756,2,73266,0,21/10/2018 18:00
190757,1,73506,0,21/10/2018 18:02
190759,2,72878,0,21/10/2018 18:30
190762,2,72881,0,21/10/2018 18:45
190763,2,72882,0,21/10/2018 18:45
190764,5,73435,0,21/10/2018 18:45
190767,2,73267,0,21/10/2018 19:00
190771,2,73271,0,21/10/2018 19:00
190773,1,73511,0,21/10/2018 19:15
190781,5,73454,0,21/10/2018 19:45
190785,2,72886,0,21/10/2018 20:00
190787,2,72888,0,21/10/2018 20:15
190788,2,72889,0,21/10/2018 20:15
190791,2,73279,0,21/10/2018 20:30
190792,5,73464,0,21/10/2018 20:30
190800,1,73518,0,21/10/2018 21:07
190802,2,73282,0,21/10/2018 21:15
190803,2,73283,0,21/10/2018 21:15
190806,2,72895,0,21/10/2018 21:30
190810,1,73521,1,21/10/2018 21:36
190815,2,72898,0,21/10/2018 22:00
190822,2,73286,0,21/10/2018 22:15
190831,1,73531,0,21/10/2018 22:31
190846,2,73295,0,21/10/2018 23:45
190849,2,72909,0,22/10/2018 0:00
190854,1,73538,0,22/10/2018 0:34
190855,2,72912,0,22/10/2018 0:45
190859,2,73299,0,22/10/2018 0:45
190863,2,72916,0,22/10/2018 1:00
190866,2,72917,0,22/10/2018 1:15
190867,2,72918,0,22/10/2018 1:15
190876,1,73543,0,22/10/2018 1:57
190884,2,73309,0,22/10/2018 2:30
190887,1,73550,0,22/10/2018 2:48
190889,1,73552,0,22/10/2018 3:00
190895,1,73559,1,22/10/2018 3:22
190897,5,73395,0,22/10/2018 3:30
190899,2,72924,0,22/10/2018 3:45
190901,2,73312,0,22/10/2018 3:45
190904,2,72926,0,22/10/2018 4:00
190905,2,73314,0,22/10/2018 4:00
190910,1,73567,1,22/10/2018 4:15
190912,2,73316,0,22/10/2018 4:30
190930,2,73325,0,22/10/2018 7:15
190932,5,73487,0,22/10/2018 7:15
190934,1,73576,0,22/10/2018 7:18
190938,2,72937,1,22/10/2018 7:45
190939,2,73328,0,22/10/2018 7:45
190942,2,72938,0,22/10/2018 8:15
190944,2,72939,0,22/10/2018 8:30
190946,5,73498,1,22/10/2018 8:45
190947,1,73581,0,22/10/2018 8:53
190948,1,73582,0,22/10/2018 8:55
190951,2,72941,0,22/10/2018 9:30
190956,2,73334,0,22/10/2018 9:45
190961,2,72942,0,22/10/2018 10:45
190973,2,72945,0,22/10/2018 13:00
190975,1,73596,0,22/10/2018 13:18
190978,2,73344,0,22/10/2018 13:30
190980,2,72948,0,22/10/2018 13:45
190986,5,73460,0,22/10/2018 15:00
190987,2,72950,0,22/10/2018 15:15
190991,2,72953,0,22/10/2018 15:30
190994,2,73347,0,22/10/2018 15:45
190998,2,72957,0,22/10/2018 16:00
191007,5,72640,0,22/10/2018 17:00
191012,2,73351,0,22/10/2018 17:30
191014,2,73353,0,22/10/2018 17:30
191029,2,72971,0,22/10/2018 19:00
191035,1,73609,0,22/10/2018 19:29
191040,2,72977,0,22/10/2018 19:45
191042,2,73361,0,22/10/2018 19:45
191046,2,72979,0,22/10/2018 20:00
191050,1,73613,1,22/10/2018 20:20
191052,2,72982,0,22/10/2018 20:30
191057,2,72984,0,22/10/2018 20:45
191059,2,73368,0,22/10/2018 20:45
191060,2,73369,0,22/10/2018 21:00
191064,1,73616,0,22/10/2018 21:17
191067,5,73509,0,22/10/2018 21:30
191068,5,73543,0,22/10/2018 21:30
191069,1,73619,1,22/10/2018 21:41
191071,2,72988,0,22/10/2018 22:00
191072,2,73372,0,22/10/2018 22:00
191074,1,73622,0,22/10/2018 22:04
191078,2,73375,0,22/10/2018 22:45
191079,5,69219,0,22/10/2018 22:45
191080,2,72990,0,22/10/2018 23:00
191092,1,73631,0,23/10/2018 0:14
191098,5,73567,1,23/10/2018 0:15
191102,2,72996,0,23/10/2018 0:30
191103,2,72997,0,23/10/2018 0:30
191108,1,73638,0,23/10/2018 0:39
191110,2,73002,0,23/10/2018 0:45
191117,2,73008,0,23/10/2018 1:00
191120,2,73009,0,23/10/2018 1:15
191121,2,73382,0,23/10/2018 1:15
191123,4,73463,0,23/10/2018 1:15
191130,1,73645,0,23/10/2018 1:50
191131,1,73646,0,23/10/2018 1:54
191135,2,73388,0,23/10/2018 2:00
191143,2,73395,0,23/10/2018 2:30
191146,2,73014,0,23/10/2018 2:45
191148,2,73015,0,23/10/2018 3:00
191154,2,73397,0,23/10/2018 3:30
191155,1,73653,1,23/10/2018 3:39
191156,2,73017,0,23/10/2018 3:45
191158,2,73398,0,23/10/2018 3:45
191166,1,73658,0,23/10/2018 4:26
191168,5,73498,0,23/10/2018 4:30
191176,2,73024,0,23/10/2018 5:15
191179,2,73026,0,23/10/2018 5:45
191186,2,73030,0,23/10/2018 6:00
191190,2,73033,0,23/10/2018 7:00
191193,1,73670,1,23/10/2018 7:04
191195,2,73406,0,23/10/2018 7:15
191199,5,73537,0,23/10/2018 7:30
191200,2,73036,0,23/10/2018 7:45
191207,2,73041,0,23/10/2018 8:15
191208,2,73042,0,23/10/2018 8:15
191218,1,73676,0,23/10/2018 9:32
191219,2,73045,0,23/10/2018 10:00
191223,2,73415,0,23/10/2018 10:45
191227,2,73047,0,23/10/2018 11:45
191230,2,73049,0,23/10/2018 13:00
191232,2,73419,0,23/10/2018 13:15
191234,3,47470,1,23/10/2018 13:30
191236,2,73420,0,23/10/2018 13:30
191237,1,73680,0,23/10/2018 13:41
191245,2,73054,0,23/10/2018 14:30
191248,2,73056,0,23/10/2018 16:00
191251,5,73613,0,23/10/2018 16:15
191269,2,73430,0,23/10/2018 18:30
191270,2,73431,0,23/10/2018 18:45
191271,2,73432,0,23/10/2018 18:45
191272,2,73062,0,23/10/2018 19:00
191275,1,73700,0,23/10/2018 19:04
191282,2,73435,0,23/10/2018 19:45
191284,2,73437,0,23/10/2018 19:45
191291,2,73439,0,23/10/2018 20:15
191296,2,73442,0,23/10/2018 20:45
191297,1,73706,1,23/10/2018 20:59
191299,2,73072,0,23/10/2018 21:00
191308,2,73080,0,23/10/2018 21:45
191312,2,73082,0,23/10/2018 22:00
191314,2,73445,0,23/10/2018 22:00
191317,2,73084,0,23/10/2018 22:30
191319,2,73086,0,23/10/2018 22:30
191323,2,73448,0,23/10/2018 22:45
191324,1,73714,0,23/10/2018 22:53
191327,2,73089,0,23/10/2018 23:00
191344,2,73454,0,23/10/2018 23:45
191348,2,73097,0,24/10/2018 0:15
191351,5,73601,0,24/10/2018 0:30
191355,2,73460,0,24/10/2018 0:45
191358,1,73724,0,24/10/2018 0:59
191361,2,73463,0,24/10/2018 1:15
191362,2,73464,0,24/10/2018 1:15
191363,5,73645,0,24/10/2018 1:15
191369,2,73468,0,24/10/2018 1:45
191376,5,73670,0,24/10/2018 2:15
191380,2,73105,0,24/10/2018 2:30
191382,5,73615,0,24/10/2018 2:45
191387,2,73107,0,24/10/2018 3:30
191392,1,73740,0,24/10/2018 4:11
191398,2,73112,0,24/10/2018 4:45
191399,2,73113,0,24/10/2018 4:45
191400,2,73479,0,24/10/2018 4:45
191402,1,73747,0,24/10/2018 4:52
191403,2,73114,0,24/10/2018 5:00
191404,5,73537,0,24/10/2018 5:00
191405,1,73749,0,24/10/2018 5:13
191418,2,73120,0,24/10/2018 6:00
191420,2,73486,0,24/10/2018 6:00
191421,1,73751,0,24/10/2018 6:01
191423,2,73487,0,24/10/2018 6:15
191424,2,73488,0,24/10/2018 6:15
191425,2,73489,0,24/10/2018 6:15
191428,5,73678,0,24/10/2018 6:45
191444,1,73757,0,24/10/2018 8:16
191450,2,73495,0,24/10/2018 8:30
191452,2,73135,0,24/10/2018 8:45
191456,1,73761,0,24/10/2018 8:57
191459,2,73137,0,24/10/2018 9:45
191460,2,73138,0,24/10/2018 9:45
191462,2,73498,0,24/10/2018 10:00
191465,5,73653,0,24/10/2018 10:30
191466,2,73500,0,24/10/2018 10:45
191472,2,73501,0,24/10/2018 11:45
191476,3,47470,1,24/10/2018 12:30
191479,5,6797,0,24/10/2018 12:45
191483,2,73150,0,24/10/2018 13:30
191492,2,73154,0,24/10/2018 14:45
191514,2,73506,0,24/10/2018 18:15
191515,2,73507,0,24/10/2018 18:15
191519,2,73509,0,24/10/2018 18:30
191525,2,73510,0,24/10/2018 19:15
191528,2,73511,0,24/10/2018 19:30
191531,2,73173,0,24/10/2018 19:45
191535,2,73513,0,24/10/2018 19:45
191542,5,73646,0,24/10/2018 20:00
191545,2,73177,0,24/10/2018 20:45
191548,2,73516,1,24/10/2018 20:45
191553,5,73616,0,24/10/2018 21:00
191554,5,73724,0,24/10/2018 21:00
191557,2,73518,0,24/10/2018 21:15
191564,2,73521,0,24/10/2018 21:45
191567,2,73185,0,24/10/2018 22:00
191580,2,73187,0,24/10/2018 22:45
191582,2,73529,0,24/10/2018 22:45
191584,2,73531,0,24/10/2018 22:45
191589,1,73802,0,24/10/2018 22:58
191590,2,73188,0,24/10/2018 23:00
191594,2,73190,0,24/10/2018 23:15
191596,2,73192,0,24/10/2018 23:15
191597,2,73537,0,24/10/2018 23:15
191607,2,73197,0,25/10/2018 0:15
191613,1,73813,0,25/10/2018 0:32
191618,2,73538,0,25/10/2018 0:45
191620,5,73740,0,25/10/2018 0:45
191629,2,73206,0,25/10/2018 1:45
191631,2,73543,0,25/10/2018 2:00
191632,1,73823,0,25/10/2018 2:07
191637,2,73545,0,25/10/2018 2:15
191647,2,73213,0,25/10/2018 3:00
191648,2,73550,0,25/10/2018 3:00
191651,2,73552,0,25/10/2018 3:15
191657,2,73217,0,25/10/2018 3:30
191660,2,73559,0,25/10/2018 3:30
191663,2,73218,0,25/10/2018 3:45
191671,2,73563,0,25/10/2018 4:00
191675,2,73221,0,25/10/2018 4:15
191677,2,73223,0,25/10/2018 4:15
191680,2,73224,0,25/10/2018 4:30
191681,2,73567,1,25/10/2018 4:30
191683,1,73835,0,25/10/2018 4:31
191686,2,73226,0,25/10/2018 4:45
191693,2,73230,0,25/10/2018 5:00
191698,1,73843,0,25/10/2018 5:21
191707,2,73237,0,25/10/2018 6:30
191712,2,73239,0,25/10/2018 7:00
191718,3,73761,0,25/10/2018 7:15
191719,2,73241,0,25/10/2018 7:30
